MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
226.5768,493.896,0,-110.4464,391.5259,-1,0,0,0,0,23.61471,11.55045,-59.19285,0,22.06893,11.42925,0.8199127,0,0,0,0,0,10,4.618492,0.4180431,107.8216,0,4.737301,0.7754462,-1,0,0,0,0,0,9.006899,34.49578,12.6806,0,57.15265,40.15315,1,0,0,0,0,0,0,402,0,0,70,2,209

80.17841,542.6077,0,-133.4232,493.896,-1,0,0,0,0,24.58317,11.08687,-49.94435,0,23.61471,11.55045,1,0,0,0,0,0,10,4.711191,0.03340537,-125.3323,0,4.618492,0.4180431,-1,0,0,0,0,0,7.822468,29.00922,13.76839,0,60.60358,41.59743,1,0,0,0,0,0,0,402,0,0,71,2,209

61.53673,512.9905,0,80.17841,542.6077,1,0,0,0,0,26.44428,10.40997,-8.415957,0,26.44428,11.08687,1,0,0,0,0,0,10,4.63873,0.2759045,-125.2644,0,4.63873,0.03340537,1,0,0,0,0,0,6.760603,25.14298,14.34992,0,70.65623,45.16583,1,0,0,0,0,0,0,402,0,0,72,2,209

53.417,486.4386,0,61.53673,512.9905,1,0,0,0,0,27.15854,9.903258,12.45849,0,27.15854,10.40997,0.5708947,0,0,0,0,0,10,4.653202,0.6559537,-130.7106,0,4.653202,0.2759045,1,0,0,0,0,0,7.469199,22.97392,14.3742,0,74.70155,47.07347,1,0,0,0,0,0,0,402,0,0,73,2,209

30.9867,383.0004,0,53.417,486.4386,1,0,0,0,0,27.55745,9.512934,47.9796,0,27.15854,9.903258,-0.07621305,0,0,0,0,0,10,4.621323,0.9079062,-147.4778,0,4.653202,0.6559537,1,0,0,0,0,0,8.547132,18.75514,13.94359,0,74.70155,47.15313,1,0,0,0,0,0,0,402,0,0,74,2,209

11.59828,325.2775,0,30.9867,383.0004,1,0,0,0,0,28.0175,9.400029,60.52318,0,27.55745,9.512934,-1,0,0,0,0,0,10,4.557566,0.8545977,-164.4937,0,4.621323,0.9079062,1,0,0,0,0,0,9.215936,17.04306,13.80954,0,76.42342,45.74054,1,0,0,0,0,0,0,402,0,0,75,2,209

312.2151,213.6047,0,11.59828,325.2775,1,0,0,0,0,28.92483,9.614987,68.20432,0,28.92483,9.400029,-1,0,0,0,0,0,10,4.682144,0.4414476,141.3397,0,4.682144,0.8545977,1,0,0,0,0,0,9.152136,12.87961,13.99586,0,82.42355,45.30082,1,0,0,0,0,0,0,402,0,0,76,2,209

271.6638,155.8829,-8.644322,-47.78491,213.6047,-1,0,0,0,0,30.38703,10.27728,59.69502,0,30.38703,9.614987,-1,0,0,0,0,0,10,4.641562,0.05942925,110.3995,0,4.641562,0.4414476,-1,0,0,0,0,0,7.922002,8.252535,14.5637,0,86.47606,45.91203,1,0,0,0,0,0,0,402,0,0,77,2,209

246.2098,135.5464,-4.812885,-88.33615,155.8829,-1,0,0,0,0,31.01769,10.87173,42.63169,0,30.38703,10.27728,-1,0,0,0,0,0,10,4.734261,-0.5504031,104.6882,0,4.641562,0.05942925,-1,0,0,0,0,0,6.838484,1.392269,15.51825,0,86.47606,47.77475,1,0,0,0,0,0,0,402,0,0,78,2,209

240.9886,181.3111,0,-113.7902,135.5464,-1,0,0,0,0,32.27558,11.23371,35.39468,0,31.01769,10.87173,-1,0,0,0,0,0,10,4.606748,-0.55241,104.35,0,4.734261,-0.5504031,-1,0,0,0,0,0,5.242025,-0.5957533,15.58863,0,91.12296,50.90608,1,0,0,0,0,0,0,402,0,0,79,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,80,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,81,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,82,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,83,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,84,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,85,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,86,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,87,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,88,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,89,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,90,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,91,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,92,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,93,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,94,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,95,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,96,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,97,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,98,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,99,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,100,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,101,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,102,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,103,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,104,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,105,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,106,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,107,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,108,2,209

240.9886,181.3111,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,11.23371,35.39468,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,-0.55241,104.35,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,-0.5957533,15.58863,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,109,2,209

156.4529,27.70183,0,-119.0114,181.3111,-1,0,0,0,0,32.77276,0.0430819,1.068438,0,32.77276,11.23371,-0.787235,0,0,0,0,0,10,4.786378,0.1779181,-0.7808948,0,4.786378,-0.55241,-1,0,0,0,0,0,5.311224,0.4761613,-3.123847,0,100.191,51.13693,1,0,0,0,0,0,0,402,0,0,110,2,209

160.5649,49.28752,22.77981,156.4529,27.70183,1,0,0,0,0,0.3231132,-0.07363269,-0.02214406,0,32.77276,0.0430819,0.2629724,0,0,0,0,0,9.551418,-0.2897371,0.5164687,-5.537666,0,4.786378,0.1779181,0.7510465,0,0,0,0,0,7.382654,1.64726,-4.139249,0,100.191,-10.24747,1,0,0,0,0,0,0,402,0,0,111,2,209

166.2339,62.25946,0,160.5649,49.28752,1,0,0,0,0,0.2507573,-0.2312081,-1.687732,0,0.2507573,-0.07363269,-0.0006621417,0,0,0,0,0,-0.06441431,-0.2346839,0.9086331,-12.86061,0,-0.2346839,0.5164687,0.605928,0,0,0,0,0,1.127619,3.009874,-4.650502,0,98.19527,-13.57839,1,0,0,0,0,0,0,402,0,0,112,2,209

168.69,6.923536,0,166.2339,62.25946,1,0,0,0,0,0.5997803,-0.2244814,-3.206177,0,0.5997803,-0.2312081,0.04436882,0,0,0,0,0,-0.2564793,-0.2578588,0.8668295,-16.78899,0,-0.2578588,0.9086331,1,0,0,0,0,0,2.206613,4.526481,-5.023951,0,96.48058,-15.25551,1,0,0,0,0,0,0,402,0,0,113,2,209

166.7132,-34.80841,0,168.69,6.923536,1,0,0,0,0,0.5127444,-0.3494552,-4.961887,0,0.5997803,-0.2244814,0.09182828,0,0,0,0,0,-0.2439745,-0.4925426,0.9473853,-16.46495,0,-0.2578588,0.8668295,1,0,0,0,0,0,2.088045,6.112882,-5.206599,0,96.48058,-16.48057,1,0,0,0,0,0,0,402,0,0,114,2,209

161.8296,-61.2048,0,166.7132,-34.80841,1,0,0,0,0,0.3680327,-0.4621211,-6.648985,0,0.5127444,-0.3494552,0.1382734,0,0,0,0,0,-0.501454,-0.3824363,0.9741904,-12.62142,0,-0.4925426,0.9473853,1,0,0,0,0,0,1.979285,7.733771,-5.327626,0,95.04449,-17.07973,1,0,0,0,0,0,0,402,0,0,115,2,209

150.8216,-87.07393,0,161.8296,-61.2048,1,0,0,0,0,0.3792627,-0.6559749,-7.84939,0,0.3792627,-0.4621211,0.1827842,0,0,0,0,0,-0.7494763,-0.405611,0.8433603,-1.886764,0,-0.405611,0.9741904,1,0,0,0,0,0,2.180233,10.20609,-5.458571,0,92.20952,-17.47674,1,0,0,0,0,0,0,402,0,0,116,2,209

141.835,-99.91558,0,150.8216,-87.07393,1,0,0,0,0,0.2457809,-0.8290244,-7.031822,0,0.2457809,-0.6559749,0.2077298,0,0,0,0,0,-1.148427,-0.3186796,0.5846879,7.519473,0,-0.3186796,0.8433603,0.3515177,0,0,0,0,0,1.93408,11.8754,-5.532771,0,89.37453,-17.9063,1,0,0,0,0,0,0,402,0,0,117,2,209

132.1407,-110.2744,0,141.835,-99.91558,1,0,0,0,0,0.5948033,-1.077431,-4.481728,0,0.2457809,-0.8290244,0.1724126,0,0,0,0,0,-1.470126,-0.3418541,0.1732548,17.99246,0,-0.3186796,0.5846879,-0.581354,0,0,0,0,0,1.200408,13.56366,-5.587136,0,89.37453,-18.1497,1,0,0,0,0,0,0,402,0,0,118,2,209

122.4473,-117.7165,0,132.1407,-110.2744,1,0,0,0,0,-0.1419086,-1.397777,-0.1378007,0,0.5948033,-1.077431,0.08217116,0,0,0,0,0,-1.831046,-0.3099761,-0.3132564,27.67983,0,-0.3418541,0.1732548,-1,0,0,0,0,0,0.0001581609,15.23594,-5.592458,0,87.65985,-18.32804,1,0,0,0,0,0,0,402,0,0,119,2,209

109.028,-122.1831,0,122.4473,-117.7165,1,0,0,0,0,-0.3848858,-1.938413,8.43906,0,-0.3848858,-1.397777,-0.07755201,0,0,0,0,0,-2.709699,-0.4113784,-1.024321,35.50056,0,-0.4113784,-0.3132564,-1,0,0,0,0,0,-1.47964,17.61331,-5.517305,0,84.72764,-18.3455,1,0,0,0,0,0,0,402,0,0,120,2,209

100.2468,-120.8841,0,109.028,-122.1831,1,0,0,0,0,-0.1082182,-2.354081,14.85477,0,-0.1082182,-1.938413,-0.3742892,0,0,0,0,0,-3.634784,-0.3795004,-1.503947,36.06329,0,-0.3795004,-1.024321,-1,0,0,0,0,0,-3.450625,19.17974,-5.406756,0,82.26848,-18.09897,1,0,0,0,0,0,0,402,0,0,121,2,209

91.03687,-115.1204,0,100.2468,-120.8841,1,0,0,0,0,-0.5071383,-2.78659,21.32248,0,-0.1082182,-2.354081,-0.5971308,0,0,0,0,0,-4.407513,-0.3476219,-1.96489,32.84167,0,-0.3795004,-1.503947,-1,0,0,0,0,0,-4.810987,20.78562,-5.265177,0,82.26848,-17.73632,1,0,0,0,0,0,0,402,0,0,122,2,209

81.47688,-103.9847,0,91.03687,-115.1204,1,0,0,0,0,-0.9060574,-3.171768,26.82502,0,-0.5071383,-2.78659,-0.8261288,0,0,0,0,0,-5.326834,-0.3157434,-2.381986,25.91435,0,-0.3476219,-1.96489,-1,0,0,0,0,0,-6.072551,22.4076,-5.139076,0,80.54661,-17.27189,1,0,0,0,0,0,0,402,0,0,123,2,209

76.68594,-96.6236,0,81.47688,-103.9847,1,0,0,0,0,-0.8948269,-3.327527,28.91807,0,-0.8948269,-3.171768,-1,0,0,0,0,0,-6.154921,-0.3389187,-2.582182,21.18235,0,-0.3389187,-2.381986,-1,0,0,0,0,0,-7.243053,23.22078,-5.098272,0,77.47869,-16.85822,1,0,0,0,0,0,0,402,0,0,124,2,209

67.65367,-78.51828,0,76.68594,-96.6236,1,0,0,0,0,-1.304976,-3.532172,31.47707,0,-1.304976,-3.327527,-1,0,0,0,0,0,-6.56301,-0.283865,-3.01476,9.723636,0,-0.283865,-2.582182,-1,0,0,0,0,0,-7.731757,24.85814,-5.080245,0,77.10286,-16.72437,1,0,0,0,0,0,0,402,0,0,125,2,209

60.46507,-55.94113,0,67.65367,-78.51828,1,0,0,0,0,-1.135398,-3.547685,31.8392,0,-1.304976,-3.532172,-1,0,0,0,0,0,-6.943447,-1.631148,-3.507308,-3.34232,0,-0.283865,-3.01476,-1,0,0,0,0,0,-8.958679,26.52612,-5.147941,0,77.10286,-16.66524,1,0,0,0,0,0,0,402,0,0,126,2,209

57.97841,-43.15601,0,60.46507,-55.94113,1,0,0,0,0,-1.87211,-3.46723,31.40796,0,-1.135398,-3.547685,-1,0,0,0,0,0,-6.923276,-1.599269,-3.786466,-10.06413,0,-1.631148,-3.507308,-0.6125065,0,0,0,0,0,-10,27.37888,-5.218905,0,75.22375,-16.88731,1,0,0,0,0,0,0,402,0,0,127,2,209

55.75017,-15.0551,0,57.97841,-43.15601,1,0,0,0,0,-2.016823,-3.083867,29.97831,0,-2.016823,-3.46723,-1,0,0,0,0,0,-7.028443,-1.489163,-4.405643,-23.3097,0,-1.489163,-3.786466,0.005900383,0,0,0,0,0,-10,29.13502,-5.41434,0,72.38158,-17.1201,1,0,0,0,0,0,0,402,0,0,128,2,209

56.10528,0.1104451,0,55.75017,-15.0551,1,0,0,0,0,-1.832564,-2.783829,29.28478,0,-1.832564,-3.083867,-1,0,0,0,0,0,-6.26252,-2.546709,-4.729631,-29.50223,0,-2.546709,-4.405643,1,0,0,0,0,0,-10,30.04031,-5.519015,0,71.19408,-17.7612,1,0,0,0,0,0,0,402,0,0,129,2,209

57.442,15.78666,0,56.10528,0.1104451,1,0,0,0,0,-1.977276,-2.386102,28.81633,0,-1.832564,-2.783829,-1,0,0,0,0,0,-5.70475,-2.436603,-5.060487,-35.30138,0,-2.546709,-4.729631,1,0,0,0,0,0,-10,30.96334,-5.625025,0,71.19408,-18.10458,1,0,0,0,0,0,0,402,0,0,130,2,209

62.92429,48.84016,0,57.442,15.78666,1,0,0,0,0,-2.30384,-1.577177,29.17679,0,-1.977276,-2.386102,-1,0,0,0,0,0,-5.007197,-2.459777,-5.626833,-42.89205,0,-2.436603,-5.060487,1,0,0,0,0,0,-10,32.84219,-5.745975,0,69.70514,-18.45233,1,0,0,0,0,0,0,402,0,0,131,2,209

66.92518,65.58926,0,62.92429,48.84016,1,0,0,0,0,-2.463232,-1.108711,30.21246,0,-2.463232,-1.577177,-1,0,0,0,0,0,-3.643846,-2.639408,-5.878925,-43.93682,0,-2.639408,-5.626833,1,0,0,0,0,0,-10,33.79291,-5.792467,0,66.54718,-18.84909,1,0,0,0,0,0,0,402,0,0,132,2,209

77.53458,98.63117,0,66.92518,65.58926,1,0,0,0,0,-3.364708,-0.1290171,33.74655,0,-3.364708,-1.108711,-1,0,0,0,0,0,-3.033494,-3.6419,-6.300629,-40.98154,0,-3.6419,-5.878925,1,0,0,0,0,0,-10,35.70762,-5.848465,0,65.72115,-19.00161,1,0,0,0,0,0,0,402,0,0,133,2,209

92.32712,128.8703,0,77.53458,98.63117,1,0,0,0,0,-3.492334,0.7355164,38.06839,0,-3.364708,-0.1290171,-1,0,0,0,0,0,-1.212243,-4.432884,-6.619309,-31.48496,0,-3.6419,-6.300629,1,0,0,0,0,0,-10,37.62295,-5.84559,0,65.72115,-19.18531,1,0,0,0,0,0,0,402,0,0,134,2,209

101.5228,142.2551,0,92.32712,128.8703,1,0,0,0,0,-3.143311,1.082413,39.85622,0,-3.492334,0.7355164,-1,0,0,0,0,0,0.3580405,-4.456059,-6.756537,-24.31344,0,-4.432884,-6.619309,1,0,0,0,0,0,-10,38.57317,-5.81487,0,64.24786,-19.17587,1,0,0,0,0,0,0,402,0,0,135,2,209

123.2148,165.924,0,101.5228,142.2551,1,0,0,0,0,-2.465319,1.58524,41.01719,0,-2.465319,1.082413,-1,0,0,0,0,0,1.299728,-5.646886,-7.040491,-5.798844,0,-5.646886,-6.756537,1,0,0,0,0,0,-10,40.43896,-5.678554,0,61.11993,-19.0751,1,0,0,0,0,0,0,402,0,0,136,2,209

146.5255,184.4192,0,123.2148,165.924,1,0,0,0,0,-2.62471,1.860515,37.11127,0,-2.62471,1.58524,-1,0,0,0,0,0,2.18842,-5.826517,-7.402034,15.23445,0,-5.826517,-7.040491,-0.3865063,0,0,0,0,0,-10,42.22211,-5.395998,0,58.93937,-18.62793,1,0,0,0,0,0,0,402,0,0,137,2,209

157.304,190.5333,0,146.5255,184.4192,1,0,0,0,0,-2.596394,1.938687,33.0518,0,-2.62471,1.860515,-1,0,0,0,0,0,2.700155,-6.750782,-7.629064,25.20583,0,-5.826517,-7.402034,-1,0,0,0,0,0,-10,43.06407,-5.180162,0,58.93937,-17.70103,1,0,0,0,0,0,0,402,0,0,138,2,209

175.3366,193.8146,0,157.304,190.5333,1,0,0,0,0,-1.920809,2.130218,21.655,0,-2.596394,1.938687,-0.9361422,0,0,0,0,0,2.853661,-6.750782,-8.121758,40.81701,0,-6.750782,-7.629064,-1,0,0,0,0,0,-10,44.62995,-4.735834,0,57.60899,-16.99301,1,0,0,0,0,0,0,402,0,0,139,2,209

182.5469,190.2825,0,175.3366,193.8146,1,0,0,0,0,-1.892492,2.258169,14.93489,0,-1.892492,2.130218,-0.5657511,0,0,0,0,0,3.413145,-7.675046,-8.399309,44.64481,0,-7.675046,-8.121758,-1,0,0,0,0,0,-10,45.36461,-4.522444,0,55.54132,-15.53543,1,0,0,0,0,0,0,402,0,0,140,2,209

194.5007,178.9591,-39.94471,-177.4531,190.2825,-1,0,0,0,0,-2.374996,2.522107,0.9040825,0,-2.374996,2.258169,-0.3541231,0,0,0,0,0,3.511562,-7.56494,-8.992702,46.1535,0,-7.56494,-8.399309,-1,0,0,0,0,0,-10,46.6917,-3.937355,0,54.42102,-14.83543,1,0,0,0,0,0,0,402,0,0,141,2,209

194.5007,178.9591,-10.57361,-165.4993,178.9591,-1,0,0,0,0,-1.763502,2.522107,0.9040825,0,-2.374996,2.522107,0.09604238,0,0,0,0,0,4.002224,-9.578629,-8.992702,46.1535,0,-7.56494,-8.992702,-1,0,0,0,0,0,-10,46.6917,-3.937355,0,54.42102,-12.9161,1,0,0,0,0,0,0,403,0,0,142,2,209

225.8456,282.6326,0,-165.4993,178.9591,-1,0,0,0,0,-1.763502,2.733792,-29.72486,0,-1.763502,2.522107,0.1015208,0,0,0,0,0,4.178946,-9.578629,-9.898271,26.40293,0,-9.578629,-8.992702,-1,0,0,0,0,0,-10,48.96159,-3.446731,0,53.62501,-12.9161,1,0,0,0,0,0,0,403,0,0,143,2,209

