MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
199.4491,71.80569,0,-168.1658,42.99297,-1,0,0,0,0,-28.15158,-6.657757,-2.51807,0,-28.15158,-6.503658,-0.3197215,0,0,0,0,0,-10,-3.548889,1.83032,-11.23724,0,-3.548889,1.661243,1,0,0,0,0,0,-0.3879714,97.10752,0.9433966,0.2018289,2.318344,2.259812,0.3644188,0,0,0,0,-97.68166,0,0,0,0,0,100,2,213
208.3871,89.52135,0,-160.5509,71.80569,-1,0,0,0,0,-28.74358,-6.810506,-4.977139,0,-28.74358,-6.657757,-0.2319399,0,0,0,0,0,-10,-3.627113,1.897798,-4.323139,0,-3.627113,1.83032,1,0,0,0,0,0,-0.02082682,96.84275,0.7786887,0.2042829,2.454056,3.094718,0.3844075,0,0,0,0,-97.54594,0,0,0,0,0,101,2,213
217.9562,99.94889,0,-151.6129,89.52135,-1,0,0,0,0,-29.5922,-6.891483,-7.289742,0,-28.74358,-6.810506,-0.1557087,0,0,0,0,0,-10,-2.592747,1.794892,2.487491,0,-3.627113,1.897798,0.4134203,0,0,0,0,0,0.1705608,96.69106,0.3099772,0.206737,2.454056,2.55441,0.3806967,0,0,0,0,-96.96722,0,0,0,0,0,102,2,213
227.8996,106.3648,0,-142.0438,99.94889,-1,0,0,0,0,-29.92999,-6.825837,-9.657146,0,-29.5922,-6.891483,-0.084018,0,0,0,0,0,-10,-2.592747,1.515777,9.060941,0,-2.592747,1.794892,-0.1032622,0,0,0,0,0,1.365076,96.72576,-0.3272662,0.2097698,3.032784,1.016849,0.4003366,0,0,0,0,-96.59857,0,0,0,0,0,103,2,213
243.1663,114.6005,0,-132.1004,106.3648,-1,0,0,0,0,-30.26778,-6.429846,-13.73672,0,-30.26778,-6.825837,-0.01062849,0,0,0,0,0,-10,-2.592747,0.9372656,17.05752,0,-2.592747,1.515777,-0.7808518,0,0,0,0,0,0.57342,97.1063,-1.148586,0.2169413,3.770065,-1.073564,0.4271634,0,0,0,0,-96.22993,0,0,0,0,0,104,2,213
253.4824,120.5719,0,-116.8337,114.6005,-1,0,0,0,0,-31.34229,-6.071269,-16.63822,0,-31.34229,-6.429846,0.1158384,0,0,0,0,0,-10,-2.560863,0.5562625,18.88138,0,-2.560863,0.9372656,-1,0,0,0,0,0,-1.021595,97.5103,-1.566156,0.2197267,2.785477,-3.767821,0.3411069,0,0,0,0,-97.21452,0,0,0,0,0,105,2,213
269.4087,131.8968,0,-106.5176,120.5719,-1,0,0,0,0,-31.75244,-5.533198,-20.73234,0,-31.34229,-6.071269,0.2057847,0,0,0,0,0,-10,-2.505814,0.05595604,15.88218,0,-2.560863,0.5562625,-1,0,0,0,0,0,-2.102234,98.23322,-1.948625,0.2225122,2.785477,-5.137619,0.328263,0,0,0,0,-97.59035,0,0,0,0,0,106,2,213
285.761,146.246,0,-90.59128,131.8968,-1,0,0,0,0,-32.75459,-5.259656,-23.39133,0,-31.75244,-5.533198,0.3327024,0,0,0,0,0,-10,-2.528988,-0.229391,7.326897,0,-2.505814,0.05595604,-1,0,0,0,0,0,-3.442146,98.8553,-1.696035,0.2249219,2.409645,-6.39227,0.2941792,0,0,0,0,-97.83047,0,0,0,0,0,107,2,213
307.6877,169.6786,0,-74.23895,146.246,-1,0,0,0,0,-32.99756,-5.01945,-23.4404,0,-32.99756,-5.259656,0.4151311,0,0,0,0,0,-10,-2.630394,-0.5855682,-7.829286,0,-2.630394,-0.229391,-1,0,0,0,0,0,-4.430498,99.43907,-1.301797,0.2276819,0.5905457,-5.563674,0.1990485,0,0,0,0,-99.40945,0,0,0,0,0,108,2,213
329.6481,195.1194,0,-52.31235,169.6786,-1,0,0,0,0,-33.58956,-4.893318,-18.67868,0,-33.58956,-5.01945,0.4166524,0,0,0,0,0,-10,-2.708618,-0.9208109,-23.26901,0,-2.708618,-0.5855682,0.2094062,0,0,0,0,0,-5.553131,99.77287,-0.7378529,0.2284082,0.7262497,-4.270413,0.2225388,0,0,0,0,-99.27375,0,0,0,0,0,109,2,213
347.6571,216.3057,0,-30.35193,195.1194,-1,0,0,0,0,-34.07207,-4.848569,-10.73753,0,-33.58956,-4.893318,0.2690392,0,0,0,0,0,-10,-2.598511,-1.108697,-34.39479,0,-2.708618,-0.9208109,1,0,0,0,0,0,-6.503981,99.82671,0.005902476,0.2291344,0.7262497,-2.420453,0.2443731,0,0,0,0,-100.3941,0,0,0,0,0,110,2,213
1.199471,231.9611,0,-12.34286,216.3057,1,0,0,0,0,-34.40987,-4.750862,-2.360766,0,-34.07207,-4.848569,0.02286333,0,0,0,0,0,-10,-2.598511,-1.388403,-40.23932,0,-2.598511,-1.108697,1,0,0,0,0,0,-6.878658,99.74802,0.368683,0.2287404,-0.3940506,0.01936248,0.2057084,0,0,0,0,-100.0254,0,0,0,0,0,111,2,213
16.94158,249.4278,0,1.199471,231.9611,1,0,0,0,0,-35.08545,-4.578746,9.050846,0,-35.08545,-4.750862,-0.2368162,0,0,0,0,0,-10,-2.598511,-1.800375,-41.9467,0,-2.598511,-1.388403,1,0,0,0,0,0,-7.671987,99.57387,0.6649964,0.2294268,0.7118683,1.209428,0.2852338,0,0,0,0,-99.28813,0,0,0,0,0,112,2,213
37.79151,166.8678,0,16.94158,249.4278,1,0,0,0,0,-35.4956,-4.567776,22.56273,0,-35.4956,-4.578746,-0.5905762,0,0,0,0,0,-10,-2.543461,-2.124651,-34.2965,0,-2.543461,-1.800375,1,0,0,0,0,0,-8.761357,99.18194,0.9819812,0.2297629,0.3360443,2.181454,0.2744833,0,0,0,0,-99.66396,0,0,0,0,0,113,2,213
48.9669,128.4263,0,37.79151,166.8678,1,0,0,0,0,-36.25237,-4.469707,27.59557,0,-35.4956,-4.567776,-1,0,0,0,0,0,-10,-3.656055,-2.561881,-25.34853,0,-2.543461,-2.124651,1,0,0,0,0,0,-9.681101,98.89301,0.9850314,0.2300989,0.3360443,3.221291,0.2866839,0,0,0,0,-99.00106,0,0,0,0,0,114,2,213
58.71175,101.5911,0,48.9669,128.4263,1,0,0,0,0,-36.66251,-4.424252,30.23412,0,-36.25237,-4.469707,-1,0,0,0,0,0,-10,-3.601006,-2.891781,-15.11844,0,-3.656055,-2.561881,1,0,0,0,0,0,-10,98.57104,1.13063,0.2310979,0.9989395,3.231297,0.3269144,0,0,0,0,-99.37689,0,0,0,0,0,115,2,213
70.92186,74.60272,0,58.71175,101.5911,1,0,0,0,0,-36.59016,-4.468294,30.60816,0,-36.59016,-4.424252,-1,0,0,0,0,0,-10,-3.656055,-3.279107,0.6476135,0,-3.656055,-2.891781,0.4708962,0,0,0,0,0,-10,97.95487,1.50961,0.2330886,1.367577,3.708919,0.356108,0,0,0,0,-98.63242,0,0,0,0,0,116,2,213
77.41059,63.6066,0,70.92186,74.60272,1,0,0,0,0,-36.91087,-4.571712,28.90213,0,-36.91087,-4.468294,-1,0,0,0,0,0,-10,-4.557148,-3.539119,10.67335,0,-4.557148,-3.279107,-0.9795805,0,0,0,0,0,-10,97.44671,1.747445,0.2348405,1.751877,4.952126,0.3947224,0,0,0,0,-98.24812,0,0,0,0,0,117,2,213
82.46243,57.63185,0,77.41059,63.6066,1,0,0,0,0,-37.58646,-4.727261,26.1661,0,-36.91087,-4.571712,-1,0,0,0,0,0,-10,-4.557148,-3.789951,19.19383,0,-4.557148,-3.539119,-1,0,0,0,0,0,-10,96.89107,1.962272,0.2365923,1.751877,5.732319,0.4053763,0,0,0,0,-97.51085,0,0,0,0,0,118,2,213
88.04316,53.36678,0,82.46243,57.63185,1,0,0,0,0,-38.3344,-5.000693,20.63414,0,-37.58646,-4.727261,-1,0,0,0,0,0,-10,-4.502094,-4.250524,25.04459,0,-4.557148,-3.789951,-1,0,0,0,0,0,-10,96.05232,1.960176,0.2390815,2.489151,6.437037,0.4594129,0,0,0,0,-97.51804,0,0,0,0,0,119,2,213
90.95388,52.73301,0,88.04316,53.36678,1,0,0,0,0,-38.52506,-5.194893,16.23671,0,-38.52506,-5.000693,-0.9496585,0,0,0,0,0,-10,-5.803028,-4.492367,24.30908,0,-5.803028,-4.250524,-1,0,0,0,0,0,-10,95.48653,1.97931,0.245227,3.663582,6.430163,0.5347831,0,0,0,0,-96.33642,0,0,0,0,0,120,2,213
95.23303,55.17382,0,90.95388,52.73301,1,0,0,0,0,-39.9486,-5.562362,8.428686,0,-39.9486,-5.194893,-0.813338,0,0,0,0,0,-10,-5.747974,-4.871157,18.4123,0,-5.747974,-4.492367,-1,0,0,0,0,0,-10,94.73089,1.543613,0.2496207,4.393677,6.492928,0.5829759,0,0,0,0,-95.60632,0,0,0,0,0,121,2,213
98.59422,58.77382,0,95.23303,55.17382,1,0,0,0,0,-40.19695,-5.821856,2.533355,0,-39.9486,-5.562362,-0.5712892,0,0,0,0,0,-10,-6.704117,-5.052556,12.29218,0,-5.747974,-4.871157,-1,0,0,0,0,0,-10,94.41497,0.819977,0.2540144,4.393677,5.063668,0.5710617,0,0,0,0,-94.47756,0,0,0,0,0,122,2,213
102.7673,63.49885,0,98.59422,58.77382,1,0,0,0,0,-40.19695,-6.019339,-3.589349,0,-40.19695,-5.821856,-0.388534,0,0,0,0,0,-10,-6.704117,-5.051771,5.03676,0,-6.704117,-5.052556,-1,0,0,0,0,0,-10,94.3433,-0.1135225,0.2595368,5.522438,2.689853,0.616107,0,0,0,0,-94.47756,0,0,0,0,0,123,2,213
111.2398,71.07348,0,102.7673,63.49885,1,0,0,0,0,-41.35504,-6.126845,-12.36761,0,-41.35504,-6.019339,-0.1987302,0,0,0,0,0,-10,-6.594013,-4.62454,-7.633719,0,-6.594013,-5.051771,-1,0,0,0,0,0,-10,94.67712,-1.385281,0.2701986,5.13942,-0.3723992,0.5692267,0,0,0,0,-94.86058,0,0,0,0,0,124,2,213
122.3929,78.46697,0,111.2398,71.07348,1,0,0,0,0,-41.92995,-6.062382,-18.59611,0,-41.92995,-6.126845,0.07339603,0,0,0,0,0,-10,-7.57333,-3.653171,-21.93878,0,-7.57333,-4.62454,-0.2176978,0,0,0,0,0,-10,95.50707,-2.65004,0.2754894,5.290787,-4.544275,0.5358485,0,0,0,0,-94.70921,0,0,0,0,0,125,2,213
130.8044,82.45205,0,122.3929,78.46697,1,0,0,0,0,-42.51072,-5.980968,-20.61022,0,-41.92995,-6.062382,0.2664793,0,0,0,0,0,-10,-7.674732,-2.875727,-31.98233,0,-7.57333,-3.653171,1,0,0,0,0,0,-10,96.23216,-3.087013,0.2807802,5.290787,-8.693191,0.4938002,0,0,0,0,-95.91956,0,0,0,0,0,126,2,213
143.9732,83.32634,0,130.8044,82.45205,1,0,0,0,0,-43.17508,-5.909265,-20.09543,0,-42.51072,-5.980968,0.3289169,0,0,0,0,0,-10,-7.697906,-1.694544,-45.68634,0,-7.674732,-2.875727,1,0,0,0,0,0,-10,97.46667,-3.258494,0.2848606,4.080444,-10.12664,0.4101027,0,0,0,0,-96.52832,0,0,0,0,0,127,2,213
151.6674,80.24989,0,143.9732,83.32634,1,0,0,0,0,-43.8947,-5.937254,-17.73222,0,-43.8947,-5.909265,0.3129583,0,0,0,0,0,-10,-8.567116,-1.147228,-50.96562,0,-8.567116,-1.694544,1,0,0,0,0,0,-10,98.26675,-3.029407,0.2904664,2.134109,-10.68916,0.2944369,0,0,0,0,-97.86589,0,0,0,0,0,128,2,213
157.9813,73.42747,0,151.6674,80.24989,1,0,0,0,0,-44.22127,-5.986173,-14.569,0,-44.22127,-5.937254,0.2396988,0,0,0,0,0,-10,-8.590294,-0.8457782,-52.50837,0,-8.590294,-1.147228,1,0,0,0,0,0,-10,98.95979,-2.544871,0.2916231,1.156708,-9.937667,0.2464917,0,0,0,0,-98.84329,0,0,0,0,0,129,2,213
164.8015,55.21259,0,157.9813,73.42747,1,0,0,0,0,-44.63142,-6.045782,-10.04692,0,-44.22127,-5.986173,0.1416389,0,0,0,0,0,-10,-8.53524,-0.8844672,-49.84171,0,-8.590294,-0.8457782,1,0,0,0,0,0,-10,99.65401,-1.479364,0.2927799,1.156708,-8.348194,0.2657843,0,0,0,0,-99.21912,0,0,0,0,0,130,2,213
167.558,37.84127,0,164.8015,55.21259,1,0,0,0,0,-45.45171,-6.068401,-7.811391,0,-44.63142,-6.045782,0.001454662,0,0,0,0,0,-10,-8.425137,-0.972011,-45.69494,0,-8.53524,-0.8844672,1,0,0,0,0,0,-10,99.88251,-0.7846264,0.2935607,0.7808762,-4.852907,0.2842686,0,0,0,0,-99.97078,0,0,0,0,0,131,2,213
168.7732,16.54376,0,167.558,37.84127,1,0,0,0,0,-45.88537,-6.111088,-6.422662,0,-45.88537,-6.068401,-0.06784688,0,0,0,0,0,-10,-9.827469,-0.9164508,-40.07862,0,-9.827469,-0.972011,1,0,0,0,0,0,-10,99.9641,-0.2747354,0.2932218,-0.3681488,-2.573888,0.2421293,0,0,0,0,-100.3681,0,0,0,0,0,132,2,213
167.3973,-17.80232,0,168.7732,16.54376,1,0,0,0,0,-46.22316,-6.205268,-5.935226,0,-46.22316,-6.111088,-0.1108975,0,0,0,0,0,-10,-9.827469,-0.7165561,-29.75272,0,-9.827469,-0.9164508,1,0,0,0,0,0,-10,99.89122,0.2169887,0.2932223,0.0004882813,-0.901242,0.2829679,0,0,0,0,-99.99951,0,0,0,0,0,133,2,213
164.4291,-38.66503,0,167.3973,-17.80232,1,0,0,0,0,-47.38125,-6.257989,-6.435219,0,-46.22316,-6.205268,-0.126008,0,0,0,0,0,-10,-9.717365,-0.6665384,-22.15132,0,-9.827469,-0.7165561,1,0,0,0,0,0,-10,99.72671,0.5703949,0.2932228,0.0004882813,0.7118099,0.3013733,0,0,0,0,-100.3825,0,0,0,0,0,134,2,213
159.9094,-56.02434,0,164.4291,-38.66503,1,0,0,0,0,-47.71905,-6.35448,-7.260859,0,-47.38125,-6.257989,-0.1105082,0,0,0,0,0,-10,-9.717365,-0.5504556,-14.04275,0,-9.717365,-0.6665384,1,0,0,0,0,0,-10,99.51662,0.6492881,0.2928402,-0.3825226,1.871124,0.2916171,0,0,0,0,-100.0139,0,0,0,0,0,135,2,213
153.9364,-68.43744,0,159.9094,-56.02434,1,0,0,0,0,-48.05684,-6.472648,-7.999083,0,-48.05684,-6.35448,-0.08491338,0,0,0,0,0,-10,-9.717365,-0.4936525,-5.322704,0,-9.717365,-0.5504556,0.3719327,0,0,0,0,0,-10,99.28993,0.6518304,0.2931811,0.3547668,2.129925,0.3384184,0,0,0,0,-99.64523,0,0,0,0,0,136,2,213
146.9806,-75.7955,0,153.9364,-68.43744,1,0,0,0,0,-48.64883,-6.596284,-8.185473,0,-48.64883,-6.472648,-0.06202844,0,0,0,0,0,-10,-9.795589,-0.5454258,3.752769,0,-9.795589,-0.4936525,-0.4303112,0,0,0,0,0,-10,99.02695,0.7764727,0.2936716,0.4904633,2.138264,0.3470114,0,0,0,0,-99.50954,0,0,0,0,0,137,2,213
139.5489,-77.49781,0,146.9806,-75.7955,1,0,0,0,0,-48.64883,-6.773217,-7.512732,0,-48.64883,-6.596284,-0.05625032,0,0,0,0,0,-10,-9.795589,-0.658796,11.97716,0,-9.795589,-0.5454258,-1,0,0,0,0,0,-10,98.75917,0.7320442,0.294162,0.4904633,2.547141,0.3521671,0,0,0,0,-99.50954,0,0,0,0,0,138,2,213
129.2689,-70.16923,0,139.5489,-77.49781,1,0,0,0,0,-50.48251,-7.048001,-5.068429,0,-48.64883,-6.773217,-0.07710531,0,0,0,0,0,-10,-9.685486,-0.8865424,19.67157,0,-9.795589,-0.658796,-1,0,0,0,0,0,-10,98.31771,0.8480187,0.2946525,0.4904633,2.401398,0.3509947,0,0,0,0,-99.15527,0,0,0,0,0,139,2,213
123.7027,-61.348,0,129.2689,-70.16923,1,0,0,0,0,-51.07452,-7.223224,-3.154767,0,-51.07452,-7.048001,-0.1528787,0,0,0,0,0,-10,-9.763714,-1.024538,19.61412,0,-9.763714,-0.8865424,-1,0,0,0,0,0,-10,98.02226,0.8666267,0.2964776,0.9804382,2.781841,0.3860741,0,0,0,0,-99.01956,0,0,0,0,0,140,2,213
119.1844,-50.32223,0,123.7027,-61.348,1,0,0,0,0,-51.7501,-7.378784,-1.476629,0,-51.7501,-7.223224,-0.2122022,0,0,0,0,0,-10,-9.763714,-1.146131,16.38744,0,-9.763714,-1.024538,-1,0,0,0,0,0,-10,97.73382,0.8465753,0.2981954,1.717712,2.842882,0.4319949,0,0,0,0,-98.28229,0,0,0,0,0,141,2,213
115.6797,-38.71799,0,119.1844,-50.32223,1,0,0,0,0,-52.0879,-7.530769,-0.248288,0,-51.7501,-7.378784,-0.2642245,0,0,0,0,0,-10,-9.763714,-1.256662,10.98854,0,-9.763714,-1.146131,-1,0,0,0,0,0,-10,97.5209,0.531153,0.2999131,1.717712,2.777106,0.4329621,0,0,0,0,-97.91364,0,0,0,0,0,142,2,213
112.1705,-21.30628,0,115.6797,-38.71799,1,0,0,0,0,-53.17363,-7.624128,0.632691,0,-52.0879,-7.530769,-0.3023031,0,0,0,0,0,-10,-9.70866,-1.2907,0.02853727,0,-9.763714,-1.256662,-1,0,0,0,0,0,-10,97.51834,-0.4527567,0.3019994,2.086357,1.742394,0.4449961,0,0,0,0,-97.55219,0,0,0,0,0,143,2,213
110.9935,-11.55631,0,112.1705,-21.30628,1,0,0,0,0,-53.83798,-7.512939,0.6528938,0,-53.83798,-7.624128,-0.3296134,0,0,0,0,0,-10,-9.731838,-1.163468,-7.955396,0,-9.731838,-1.2907,-0.9226254,0,0,0,0,0,-10,97.74973,-1.136942,0.3062863,1.83905,-1.485223,0.3978623,0,0,0,0,-98.16095,0,0,0,0,0,144,2,213
110.5969,-1.031284,0,110.9935,-11.55631,1,0,0,0,0,-54.90664,-7.063766,0.1113567,0,-54.90664,-7.512939,-0.3302397,0,0,0,0,0,-10,-10.57787,-0.7195226,-20.1905,0,-10.57787,-1.163468,-0.1881036,0,0,0,0,0,-10,98.44963,-2.208446,0.3085025,2.216156,-3.729625,0.3967228,0,0,0,0,-97.78384,0,0,0,0,0,145,2,213
111.0329,2.937929,0,110.5969,-1.031284,1,0,0,0,0,-55.2332,-6.643164,-0.4656139,0,-54.90664,-7.063766,-0.3134521,0,0,0,0,0,-10,-10.60105,-0.3113543,-28.4605,0,-10.57787,-0.7195226,0.937526,0,0,0,0,0,-10,99.10746,-2.644696,0.3107186,2.216156,-7.244585,0.3588333,0,0,0,0,-98.76125,0,0,0,0,0,146,2,213
111.8177,3.950437,0,111.0329,2.937929,1,0,0,0,0,-56.15176,-6.183558,-1.150101,0,-55.2332,-6.643164,-0.295566,0,0,0,0,0,-10,-10.70245,0.1469238,-35.45956,0,-10.60105,-0.3113543,1,0,0,0,0,0,-10,99.86313,-2.946631,0.3119574,1.238754,-8.675659,0.286067,0,0,0,0,-99.60295,0,0,0,0,0,147,2,213
113.1348,1.089899,0,111.8177,3.950437,1,0,0,0,0,-56.81612,-5.677378,-2.330435,0,-56.81612,-6.183558,-0.2743469,0,0,0,0,0,-10,-10.72562,0.6886483,-38.97269,0,-10.72562,0.1469238,1,0,0,0,0,0,-10,101.0762,-2.897088,0.3121427,-0.2117157,-9.66613,0.1893588,0,0,0,0,-100.2117,0,0,0,0,0,148,2,213
113.6598,-3.809401,0,113.1348,1.089899,1,0,0,0,0,-57.89063,-5.508115,-3.318988,0,-57.89063,-5.677378,-0.2377565,0,0,0,0,0,-10,-10.69375,0.8903464,-36.99672,0,-10.69375,0.6886483,1,0,0,0,0,0,-10,101.8099,-2.493839,0.3109464,-1.196304,-9.503609,0.1319163,0,0,0,0,-101.1963,0,0,0,0,0,149,2,213
113.6111,-11.33843,0,113.6598,-3.809401,1,0,0,0,0,-58.37312,-5.532955,-4.624214,0,-57.89063,-5.508115,-0.2071114,0,0,0,0,0,-10,-10.58364,0.881936,-33.11658,0,-10.69375,0.8903464,1,0,0,0,0,0,-10,102.3432,-1.727897,0.3097501,-1.196304,-8.180788,0.1458134,0,0,0,0,-102.3166,0,0,0,0,0,150,2,213
112.0953,-25.68133,0,113.6111,-11.33843,1,0,0,0,0,-58.64442,-5.620998,-7.286634,0,-58.37312,-5.532955,-0.1666494,0,0,0,0,0,-10,-9.76078,0.8155583,-25.20035,0,-10.58364,0.881936,1,0,0,0,0,0,-10,102.6989,-0.5449113,0.3074335,-2.316605,-5.668193,0.1060566,0,0,0,0,-102.5652,0,0,0,0,0,151,2,213
110.0062,-35.16723,0,112.0953,-25.68133,1,0,0,0,0,-58.98222,-5.629614,-9.409531,0,-58.98222,-5.620998,-0.08411434,0,0,0,0,0,-10,-9.76078,0.8617631,-18.89815,0,-9.76078,0.8155583,1,0,0,0,0,0,-10,102.7148,0.0112153,0.3026718,-2.196564,-1.787527,0.1526569,0,0,0,0,-102.1966,0,0,0,0,0,152,2,213
107.0003,-43.35239,0,110.0062,-35.16723,1,0,0,0,0,-59.39236,-5.677455,-11.58562,0,-59.39236,-5.629614,-0.01830455,0,0,0,0,0,-10,-9.705723,0.8524323,-11.91578,0,-9.705723,0.8617631,0.8186299,0,0,0,0,0,-10,102.545,0.7150494,0.3000994,-2.572388,0.03679066,0.1487226,0,0,0,0,-102.5724,0,0,0,0,0,153,2,213
101.2073,-52.10965,0,107.0003,-43.35239,1,0,0,0,0,-59.80252,-5.759226,-14.33985,0,-59.39236,-5.677455,0.04915419,0,0,0,0,0,-10,-9.650669,0.9317292,-0.9097053,0,-9.705723,0.8524323,0.1762519,0,0,0,0,0,-10,102.0305,1.410378,0.297527,-2.572388,2.345648,0.1724943,0,0,0,0,-102.9482,0,0,0,0,0,154,2,213
94.56161,-56.12721,0,101.2073,-52.10965,1,0,0,0,0,-60.4781,-5.880821,-15.83131,0,-59.80252,-5.759226,0.1345353,0,0,0,0,0,-10,-9.650669,0.9879672,10.30744,0,-9.650669,0.9317292,-0.8363071,0,0,0,0,0,-10,101.2918,2.117903,0.2945788,-2.948212,4.626605,0.1733944,0,0,0,0,-102.2109,0,0,0,0,0,155,2,213
87.85741,-55.9763,0,94.56161,-56.12721,1,0,0,0,0,-61.40789,-6.068118,-15.89643,0,-61.40789,-5.880821,0.1807705,0,0,0,0,0,-10,-9.728897,1.073206,19.80906,0,-9.728897,0.9879672,-1,0,0,0,0,0,-10,100.3679,2.640846,0.2906613,-1.706589,6.947571,0.2692273,0,0,0,0,-101.7066,0,0,0,0,0,156,2,213
83.64535,-54.01233,0,87.85741,-55.9763,1,0,0,0,0,-61.82928,-6.225511,-15.23968,0,-61.82928,-6.068118,0.1827895,0,0,0,0,0,-10,-9.650669,1.152924,23.45934,0,-9.650669,1.073206,-1,0,0,0,0,0,-10,99.66634,2.881995,0.2899249,-0.7363663,8.663033,0.3453171,0,0,0,0,-100.7364,0,0,0,0,0,157,2,213
77.94019,-49.18868,0,83.64535,-54.01233,1,0,0,0,0,-62.50486,-6.646147,-13.40979,0,-61.82928,-6.225511,0.1624301,0,0,0,0,0,-10,-9.650669,1.37029,23.18274,0,-9.650669,1.152924,-1,0,0,0,0,0,-10,98.60563,2.725078,0.2891886,-0.7363663,9.454097,0.3536068,0,0,0,0,-99.99908,0,0,0,0,0,158,2,213
73.28167,-41.94416,0,77.94019,-49.18868,1,0,0,0,0,-63.10809,-7.15048,-11.01113,0,-62.50486,-6.646147,0.1057036,0,0,0,0,0,-10,-9.705723,1.66792,17.67149,0,-9.650669,1.37029,-1,0,0,0,0,0,-9.981457,97.7041,2.128324,0.2891895,0.0009155273,8.939347,0.3912415,0,0,0,0,-98.51734,0,0,0,0,0,159,2,213
70.70361,-35.50173,0,73.28167,-41.94416,1,0,0,0,0,-63.78367,-7.389252,-9.304782,0,-63.78367,-7.15048,0.03134495,0,0,0,0,0,-10,-9.705723,1.875211,12.03584,0,-9.705723,1.66792,-1,0,0,0,0,0,-9.216404,97.22994,1.65466,0.2928921,2.21994,6.981752,0.5035526,0,0,0,0,-97.78006,0,0,0,0,0,160,2,213
68.55211,-28.32671,0,70.70361,-35.50173,1,0,0,0,0,-64.45926,-7.531751,-7.721394,0,-64.45926,-7.389252,-0.02155176,0,0,0,0,0,-10,-9.705723,2.110085,5.359769,0,-9.705723,1.875211,-1,0,0,0,0,0,-8.628464,96.9276,0.9187484,0.2958493,2.957222,5.427946,0.5322878,0,0,0,0,-97.04278,0,0,0,0,0,161,2,213
66.06924,-17.6005,0,68.55211,-28.32671,1,0,0,0,0,-65.19838,-7.379921,-5.763455,0,-64.45926,-7.531751,-0.0706368,0,0,0,0,0,-10,-8.483021,2.476134,-6.042202,0,-9.705723,2.110085,-1,0,0,0,0,0,-7.962291,96.94741,-0.7505671,0.2988065,2.957222,3.013862,0.5077004,0,0,0,0,-97.72005,0,0,0,0,0,162,2,213
64.88393,-10.5703,0,66.06924,-17.6005,1,0,0,0,0,-66.12817,-6.927056,-4.71578,0,-65.19838,-7.379921,-0.1313329,0,0,0,0,0,-10,-8.561249,2.675126,-14.64056,0,-8.483021,2.476134,0.08051474,0,0,0,0,0,-5.167042,97.39323,-2.015516,0.3010865,2.279953,-2.46216,0.4075333,0,0,0,0,-97.2157,0,0,0,0,0,163,2,213
63.86153,-2.302568,0,64.88393,-10.5703,1,0,0,0,0,-66.5554,-5.862001,-3.54564,0,-66.5554,-6.927056,-0.1638108,0,0,0,0,0,-10,-7.605103,2.808888,-27.70513,0,-7.605103,2.675126,0.9131461,0,0,0,0,0,-3.341074,98.53613,-3.349342,0.3062637,2.392815,-6.611699,0.3720241,0,0,0,0,-97.60719,0,0,0,0,0,164,2,213
63.5516,1.005969,0,63.86153,-2.302568,1,0,0,0,0,-67.29212,-5.28996,-2.943457,0,-67.29212,-5.862001,-0.2000852,0,0,0,0,0,-10,-7.573223,2.820605,-34.79672,0,-7.573223,2.808888,1,0,0,0,0,0,-2.915873,99.45707,-3.534568,0.3073032,1.039581,-10.98718,0.2432852,0,0,0,0,-98.96042,0,0,0,0,0,165,2,213
63.35524,0.8447316,0,63.5516,1.005969,1,0,0,0,0,-67.36448,-4.547603,-2.398981,0,-67.29212,-5.28996,-0.2187528,0,0,0,0,0,-10,-7.518169,2.809857,-38.38851,0,-7.573223,2.820605,1,0,0,0,0,0,-2.88264,100.8535,-3.530529,0.3083428,1.039581,-11.5948,0.2373919,0,0,0,0,-99.70489,0,0,0,0,0,166,2,213
63.13676,-2.786386,0,63.35524,0.8447316,1,0,0,0,0,-69.20161,-4.381505,-2.342499,0,-67.36448,-4.547603,-0.2356316,0,0,0,0,0,-10,-7.720978,2.798726,-37.12203,0,-7.518169,2.809857,1,0,0,0,0,0,-2.834013,101.6788,-3.012543,0.3086379,0.2951126,-11.58155,0.1939071,0,0,0,0,-101.3883,0,0,0,0,0,167,2,213
