DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
11.48.17.631263, 4.183651E-05,-7.165212E-05,0,-1.22312,0.2341859,122.2263,47.50046,-122.2169,0.09292706,0,0.0006783943,0
11.48.17.706268, -7.82606E-05,9.884969E-05,0,-1.223346,0.2344705,122.2263,47.50046,-122.2169,0.0929119,0,9.194508E-05,0
11.48.17.782272, 0.0003517719,0.0001851939,0,-1.222333,0.2350036,122.2263,47.50046,-122.2169,0.0929969,0,-0.0005096479,0
11.48.17.869277, 8.061971E-05,-7.602091E-05,0,-1.222101,0.2347848,122.2263,47.50046,-122.2169,0.09300871,0,-7.168799E-05,0
11.48.17.947281, -0.0001586461,-0.0002002566,0,-1.222557,0.2342082,122.2263,47.50046,-122.2169,0.09302101,0,-6.800933E-05,0
11.48.18.026286, 0.0001333399,-0.0002711804,0,-1.222174,0.2334273,122.2263,47.50046,-122.2169,0.0930316,0,-6.41869E-05,0
11.48.18.104290, -0.000141111,0.0003020404,0,-1.22258,0.234297,122.2263,47.50046,-122.2169,0.0929452,0,0.0005307219,0
11.48.18.186295, 0.0001720248,-4.063126E-05,0,-1.222085,0.23418,122.2263,47.50046,-122.2169,0.0929542,0,-5.457713E-05,0
11.48.18.265300, -0.0001447974,0.0001146011,0,-1.222501,0.23451,122.2263,47.50046,-122.2169,0.09299083,0,-0.000215563,0
11.48.18.352305, 0.0001413748,-0.0001201606,0,-1.222094,0.234164,122.2263,47.50046,-122.2169,0.09300166,0,-6.57182E-05,0
11.48.18.432309, -0.0001904461,7.798193E-05,0,-1.222643,0.2343886,122.2263,47.50046,-122.2169,0.09303833,0,-0.0002157297,0
